chamado_1,chamado_2,label,score
12722,11703,cadastro colaborador ≈ solicitacao recuperacao senha,67.86
12722,11700,cadastro colaborador ≈ cadastrologin point service,71.75
12722,11698,cadastro colaborador ≈ reativacao cadastro,50.84
12722,11674,cadastro colaborador ≈ alteracoes formularios,55.52
12721,12714,solicitacao cadastro funcionario si ≈ nao visualizacao ordens servicos,50.31
12721,12705,solicitacao cadastro funcionario si ≈ cadastro usuarios goiania,63.82
12721,12704,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,64.79
12721,12703,solicitacao cadastro funcionario si ≈ cadasro funcionario,72.92
12721,12695,solicitacao cadastro funcionario si ≈ problema cadastro equpamentos ativo,60.17
12721,12689,solicitacao cadastro funcionario si ≈ ola boa tarde preciso acesso pra ge,51.7
12721,12678,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,68.01
12721,12677,solicitacao cadastro funcionario si ≈ tela gerencial nao aparece,57.03
12721,12676,solicitacao cadastro funcionario si ≈ enc construtora portoconstrutora po,56.07
12721,12661,solicitacao cadastro funcionario si ≈ atribuicoes perfil point service,53.53
12721,12658,solicitacao cadastro funcionario si ≈ cadastro,63.26
12721,12653,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,64.8
12721,12652,solicitacao cadastro funcionario si ≈ 03112024,62.84
12721,12650,solicitacao cadastro funcionario si ≈ enc construtora portofs company3428,63.22
12721,12616,solicitacao cadastro funcionario si ≈ permissao acesso colaborador unidad,68.08
12721,12639,solicitacao cadastro funcionario si ≈ permissao usuario,67.09
12721,12625,solicitacao cadastro funcionario si ≈ problema preventivas mes outubro re,50.02
12721,12624,solicitacao cadastro funcionario si ≈ erro acesso tela crachas,50.49
12721,12622,solicitacao cadastro funcionario si ≈ usuarios localizacao gurupi,60.44
12721,12615,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,62.75
12721,12614,solicitacao cadastro funcionario si ≈ unidades cadastrar point service,62.56
12721,12613,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,65.32
12721,12612,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,62.35
12721,12610,solicitacao cadastro funcionario si ≈ acesso sistema,53.43
12721,12607,solicitacao cadastro funcionario si ≈ re solicitacao acesso laryssa monte,64.55
12721,12606,solicitacao cadastro funcionario si ≈ usuarios nao aparecem mapa,57.33
12721,12599,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,65.89
12721,12598,solicitacao cadastro funcionario si ≈ moldem problema,52.01
12721,12574,solicitacao cadastro funcionario si ≈ solicitacao plano manutencao regiao,50.77
12721,12573,solicitacao cadastro funcionario si ≈ erro sistema point service,59.73
12721,12572,solicitacao cadastro funcionario si ≈ diferencas resultados calculos bdi ,56.43
12721,12571,solicitacao cadastro funcionario si ≈ enc construtora portoconstrutora po,57.49
12721,12566,solicitacao cadastro funcionario si ≈ enc paraiso preventivas corretivas ,71.26
12721,12561,solicitacao cadastro funcionario si ≈ solicitacao cadastro unidade,65.36
12721,12554,solicitacao cadastro funcionario si ≈ hrguarai sobre lancamento corretiva,63.39
12721,12553,solicitacao cadastro funcionario si ≈ paraiso preventivas corretivas poin,58.35
12721,12548,solicitacao cadastro funcionario si ≈ enviando certeza enviamos estao diz,50.91
12721,12545,solicitacao cadastro funcionario si ≈ senha acesso tambem disse,51.94
12721,12543,solicitacao cadastro funcionario si ≈ acesso gestora caps girassol regiao,53.35
12721,12542,solicitacao cadastro funcionario si ≈ liberacao pointservice pasta public,59.96
12721,12541,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,65.05
12721,12537,solicitacao cadastro funcionario si ≈ solicitar acesso abrir,53.32
12721,12530,solicitacao cadastro funcionario si ≈ sistema point service apresenta bug,52.08
12721,12528,solicitacao cadastro funcionario si ≈ assunto vazio,64.91
12721,12527,solicitacao cadastro funcionario si ≈ fwd dados servidores,56.3
12721,12526,solicitacao cadastro funcionario si ≈ colaboradores inativacao,68.62
12721,12523,solicitacao cadastro funcionario si ≈ acrescimo unidades,55.35
12721,12520,solicitacao cadastro funcionario si ≈ criacao formulario,58.76
12721,12515,solicitacao cadastro funcionario si ≈ atualizacao sistema point service,75.78
12721,12504,solicitacao cadastro funcionario si ≈ erro sistema,57.58
12721,12490,solicitacao cadastro funcionario si ≈ impressao orcamentos,56.56
12721,12486,solicitacao cadastro funcionario si ≈ solicitacao usuarios saude tocantin,54.56
12721,12460,solicitacao cadastro funcionario si ≈ cadastro usuarios,61.28
12721,12440,solicitacao cadastro funcionario si ≈ ciracao contas point service,65.96
12721,12429,solicitacao cadastro funcionario si ≈ senha acesso,54.21
12721,12410,solicitacao cadastro funcionario si ≈ cadastrar funcionario,66.81
12721,12408,solicitacao cadastro funcionario si ≈ copiar permissao usuario,58.35
12721,12404,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,64.99
12721,12402,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,67.92
12721,12396,solicitacao cadastro funcionario si ≈ fwd,60.88
12721,12372,solicitacao cadastro funcionario si ≈ ordens servico medicao contratos 03,52.44
12721,12355,solicitacao cadastro funcionario si ≈ solicitacao hemocentro araguaina,51.75
12721,12353,solicitacao cadastro funcionario si ≈ cadastro sistema point service,78.29
12721,12349,solicitacao cadastro funcionario si ≈ solicitacao cadastro,62.27
12721,12340,solicitacao cadastro funcionario si ≈ usuarios aparecem duplicados mapa,56.35
12721,12335,solicitacao cadastro funcionario si ≈ boa tarde solicito gentileza cadast,51.26
12721,12316,solicitacao cadastro funcionario si ≈ treinamento point service,67.59
12721,12312,solicitacao cadastro funcionario si ≈ mudanca permissao usuario,66.55
12721,12310,solicitacao cadastro funcionario si ≈ cadastro usuario sienge,65.81
12721,12302,solicitacao cadastro funcionario si ≈ erro sistema point service distribu,57.49
12721,12266,solicitacao cadastro funcionario si ≈ erro sistema lancamento corretiva,51.12
12721,12218,solicitacao cadastro funcionario si ≈ re cadastrar funcionario,60.35
12721,12204,solicitacao cadastro funcionario si ≈ pedido inclusao opcoes plataforma p,57.18
12721,12202,solicitacao cadastro funcionario si ≈ adicionar usuario,68.68
12721,12199,solicitacao cadastro funcionario si ≈ pointservice escritorio fs bsb,54.91
12721,12140,solicitacao cadastro funcionario si ≈ presentes dia pais natura ate 6x ju,50.52
12721,12104,solicitacao cadastro funcionario si ≈ problemas email,50.44
12721,12102,solicitacao cadastro funcionario si ≈ cadastra funcionario,78.24
12721,12095,solicitacao cadastro funcionario si ≈ liberacao usurario point service,68.49
12721,12092,solicitacao cadastro funcionario si ≈ fwd pointservice atualizacao,53.22
12721,12004,solicitacao cadastro funcionario si ≈ problema cadastro,53.03
12721,11996,solicitacao cadastro funcionario si ≈ enc erro adicionar ordem servico pl,55.52
12721,11943,solicitacao cadastro funcionario si ≈ enc cadastro funcionario,52.7
12721,11935,solicitacao cadastro funcionario si ≈ atualizacao usuario,50.12
12721,11925,solicitacao cadastro funcionario si ≈ acesso sistema cracha,63.51
12721,11912,solicitacao cadastro funcionario si ≈ nao vincula solicitacao,59.68
12721,11904,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,67.96
12721,11902,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,66.7
12721,11876,solicitacao cadastro funcionario si ≈ construtora portoconstrutora porto ,63.87
12721,11864,solicitacao cadastro funcionario si ≈ problema vinculacao sistema point s,54.69
12721,11859,solicitacao cadastro funcionario si ≈ solicitacao cadastro colaborador,64.78
12721,11857,solicitacao cadastro funcionario si ≈ fw solicitacao cadastro point servi,68.79
12721,11851,solicitacao cadastro funcionario si ≈ novos itens,73.57
12721,11846,solicitacao cadastro funcionario si ≈ acesso plataforma jira,59.18
12721,11842,solicitacao cadastro funcionario si ≈ problemas point service,50.25
12721,11840,solicitacao cadastro funcionario si ≈ criacao usuario acesso admin,65.22
12721,11838,solicitacao cadastro funcionario si ≈ alteracao formularios,54.26
12721,11824,solicitacao cadastro funcionario si ≈ solicitacao cadastro colaboradores,69.75
12721,11816,solicitacao cadastro funcionario si ≈ solicitacao mudanca funcao,55.36
12721,11774,solicitacao cadastro funcionario si ≈ solicitacao inclusao anexo ix,61.14
12721,11760,solicitacao cadastro funcionario si ≈ desvincular,60.74
12721,11722,solicitacao cadastro funcionario si ≈ bugs sistema point service,62.64
12721,11754,solicitacao cadastro funcionario si ≈ cadastro gestores point service,64.46
12721,11712,solicitacao cadastro funcionario si ≈ cadastro fiscal contrato unidade al,50.87
12721,11703,solicitacao cadastro funcionario si ≈ solicitacao recuperacao senha,66.54
12721,11700,solicitacao cadastro funcionario si ≈ cadastrologin point service,70.75
12721,11674,solicitacao cadastro funcionario si ≈ alteracoes formularios,54.19
12720,12706,cancelamento ordem arraias ≈ cancelamento ordens augustinopolis,53.08
12720,12657,cancelamento ordem arraias ≈ cancelamento ordem xambioa,80.44
12720,12627,cancelamento ordem arraias ≈ solicitacao cancelamento ordens reg,56.77
12720,12608,cancelamento ordem arraias ≈ cancelamento ordem gurupi,73.1
12720,12575,cancelamento ordem arraias ≈ cancelamento ordem dianopolis,64.48
12720,12498,cancelamento ordem arraias ≈ cancelamento ordem arapoema,84.32
12720,12333,cancelamento ordem arraias ≈ cancelamento ordem anexo iii,70.99
12720,12332,cancelamento ordem arraias ≈ cancelamento ordem 80097042024,58.52
12720,11981,cancelamento ordem arraias ≈ cancelamento ordens preventivas,56.07
12720,11884,cancelamento ordem arraias ≈ cancelamento ordem etsus,73.51
12720,11849,cancelamento ordem arraias ≈ cancelameno preventivas,53.32
12718,12715,escola padre caleri offline provedo ≈ ambulatorio alta complexidade aragu,60.27
12718,12682,escola padre caleri offline provedo ≈ svo araguaina offline,68.96
12718,12667,escola padre caleri offline provedo ≈ ambulatorio alta complexidade aragu,64.44
12718,12666,escola padre caleri offline provedo ≈ hospital regional arraias antena 07,65.12
12718,12665,escola padre caleri offline provedo ≈ hospital regional augustinopolis of,57.62
12718,12600,escola padre caleri offline provedo ≈ hospital regional pedro afonso offl,60.42
12718,12583,escola padre caleri offline provedo ≈ lacen palmas offline,64.21
12718,12577,escola padre caleri offline provedo ≈ hospital regional arraias offline,59.82
12718,12550,escola padre caleri offline provedo ≈ escola estadual presidente costa si,81.05
12718,12549,escola padre caleri offline provedo ≈ anexo i ii palmas offline,64.08
12718,12540,escola padre caleri offline provedo ≈ hospital regional porto nacional of,53.12
12718,12529,escola padre caleri offline provedo ≈ hospital regional gurupi offline,61.9
12718,12484,escola padre caleri offline provedo ≈ hospital comunitario arapoema anten,64.21
12718,12461,escola padre caleri offline provedo ≈ hospital regional paraiso offline,61.71
12718,12453,escola padre caleri offline provedo ≈ hemocentro porto nacional offline,58.15
12718,12393,escola padre caleri offline provedo ≈ almoxarifado central palmas offline,62.52
12718,12392,escola padre caleri offline provedo ≈ etsus palmas offline,66.26
12718,12390,escola padre caleri offline provedo ≈ hospital geral palmas ap 0684,69.03
12718,12381,escola padre caleri offline provedo ≈ hospital regional dianopolis offlin,59.03
12718,12336,escola padre caleri offline provedo ≈ hospital regional araguaina ap 0641,60.02
12718,11958,escola padre caleri offline provedo ≈ hospital maternidade dona regina of,58.38
12718,11926,escola padre caleri offline provedo ≈ hospital comunitario arapoema offli,60.58
12718,11847,escola padre caleri offline provedo ≈ hospital regional araguacu offline,61.61
12718,11775,escola padre caleri offline provedo ≈ hospital regional paraiso ap 1177 o,60.85
12718,11730,escola padre caleri offline provedo ≈ hospital geral roraima antena 0885,60.94
12715,12665,ambulatorio alta complexidade aragu ≈ hospital regional augustinopolis of,68.45
12715,12617,ambulatorio alta complexidade aragu ≈ inativar equipamento,50.34
12715,12600,ambulatorio alta complexidade aragu ≈ hospital regional pedro afonso offl,72.73
12715,12583,ambulatorio alta complexidade aragu ≈ lacen palmas offline,72.49
12715,12577,ambulatorio alta complexidade aragu ≈ hospital regional arraias offline,71.69
12715,12549,ambulatorio alta complexidade aragu ≈ anexo i ii palmas offline,79.81
12715,12540,ambulatorio alta complexidade aragu ≈ hospital regional porto nacional of,51.71
12715,12529,ambulatorio alta complexidade aragu ≈ hospital regional gurupi offline,73.13
12715,12461,ambulatorio alta complexidade aragu ≈ hospital regional paraiso offline,71.91
12715,12453,ambulatorio alta complexidade aragu ≈ hemocentro porto nacional offline,73.51
12715,12405,ambulatorio alta complexidade aragu ≈ hospital regional araguacu offline,64.52
12715,12394,ambulatorio alta complexidade aragu ≈ anexo iii assistencia farmaceutica ,63.94
12715,12393,ambulatorio alta complexidade aragu ≈ almoxarifado central palmas offline,76.37
12715,12392,ambulatorio alta complexidade aragu ≈ etsus palmas offline,78.36
12715,12390,ambulatorio alta complexidade aragu ≈ hospital geral palmas ap 0684,51.41
12715,12381,ambulatorio alta complexidade aragu ≈ hospital regional dianopolis offlin,69.85
12715,11958,ambulatorio alta complexidade aragu ≈ hospital maternidade dona regina of,68.08
12715,11926,ambulatorio alta complexidade aragu ≈ hospital comunitario arapoema offli,70.49
12714,12689,nao visualizacao ordens servicos ≈ ola boa tarde preciso acesso pra ge,61.77
12714,12684,nao visualizacao ordens servicos ≈ cadastro usuario,61.23
12714,12676,nao visualizacao ordens servicos ≈ enc construtora portoconstrutora po,56.07
12714,12661,nao visualizacao ordens servicos ≈ atribuicoes perfil point service,54.63
12714,12658,nao visualizacao ordens servicos ≈ cadastro,57.08
12714,12650,nao visualizacao ordens servicos ≈ enc construtora portofs company3428,52.83
12714,12616,nao visualizacao ordens servicos ≈ permissao acesso colaborador unidad,56.55
12714,12622,nao visualizacao ordens servicos ≈ usuarios localizacao gurupi,51.97
12714,12598,nao visualizacao ordens servicos ≈ moldem problema,60.66
12714,12566,nao visualizacao ordens servicos ≈ enc paraiso preventivas corretivas ,53.82
12714,12561,nao visualizacao ordens servicos ≈ solicitacao cadastro unidade,56.0
12714,12548,nao visualizacao ordens servicos ≈ enviando certeza enviamos estao diz,53.24
12714,12537,nao visualizacao ordens servicos ≈ solicitar acesso abrir,55.35
12714,12528,nao visualizacao ordens servicos ≈ assunto vazio,53.84
12714,12527,nao visualizacao ordens servicos ≈ fwd dados servidores,54.11
12714,12523,nao visualizacao ordens servicos ≈ acrescimo unidades,58.64
12714,12522,nao visualizacao ordens servicos ≈ erro impressao,50.02
12714,12520,nao visualizacao ordens servicos ≈ criacao formulario,59.45
12714,12486,nao visualizacao ordens servicos ≈ solicitacao usuarios saude tocantin,74.42
12714,12440,nao visualizacao ordens servicos ≈ ciracao contas point service,61.15
12714,12410,nao visualizacao ordens servicos ≈ cadastrar funcionario,55.46
12714,12408,nao visualizacao ordens servicos ≈ copiar permissao usuario,50.62
12714,12402,nao visualizacao ordens servicos ≈ construtora portoconstrutora porto ,50.54
12714,12372,nao visualizacao ordens servicos ≈ ordens servico medicao contratos 03,58.36
12714,12355,nao visualizacao ordens servicos ≈ solicitacao hemocentro araguaina,53.28
12714,12353,nao visualizacao ordens servicos ≈ cadastro sistema point service,50.72
12714,12349,nao visualizacao ordens servicos ≈ solicitacao cadastro,51.84
12714,12273,nao visualizacao ordens servicos ≈ usuario aparece mapa nao registra l,50.71
12714,12218,nao visualizacao ordens servicos ≈ re cadastrar funcionario,52.48
12714,12204,nao visualizacao ordens servicos ≈ pedido inclusao opcoes plataforma p,67.64
12714,12202,nao visualizacao ordens servicos ≈ adicionar usuario,57.22
12714,11996,nao visualizacao ordens servicos ≈ enc erro adicionar ordem servico pl,56.38
12714,11925,nao visualizacao ordens servicos ≈ acesso sistema cracha,55.14
12714,11867,nao visualizacao ordens servicos ≈ problema lancar solicitacao servico,53.42
12714,11857,nao visualizacao ordens servicos ≈ fw solicitacao cadastro point servi,58.84
12714,11840,nao visualizacao ordens servicos ≈ criacao usuario acesso admin,61.1
12714,11774,nao visualizacao ordens servicos ≈ solicitacao inclusao anexo ix,55.48
12714,11754,nao visualizacao ordens servicos ≈ cadastro gestores point service,56.96
12714,11725,nao visualizacao ordens servicos ≈ problema preventivas regiao norte,50.03
12714,11712,nao visualizacao ordens servicos ≈ cadastro fiscal contrato unidade al,53.29
12714,11703,nao visualizacao ordens servicos ≈ solicitacao recuperacao senha,57.42
12713,12704,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,70.68
12713,12695,enc construtora portoconstrutora po ≈ problema cadastro equpamentos ativo,52.55
12713,12690,enc construtora portoconstrutora po ≈ cadastro csf v pedroso,50.6
12713,12684,enc construtora portoconstrutora po ≈ cadastro usuario,53.1
12713,12678,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,66.81
12713,12661,enc construtora portoconstrutora po ≈ atribuicoes perfil point service,61.62
12713,12658,enc construtora portoconstrutora po ≈ cadastro,50.75
12713,12653,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.57
12713,12652,enc construtora portoconstrutora po ≈ 03112024,55.9
12713,12650,enc construtora portoconstrutora po ≈ enc construtora portofs company3428,80.03
12713,12616,enc construtora portoconstrutora po ≈ permissao acesso colaborador unidad,51.26
12713,12615,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,74.17
12713,12613,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,72.79
12713,12612,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,74.25
12713,12599,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,72.72
12713,12571,enc construtora portoconstrutora po ≈ enc construtora portoconstrutora po,53.99
12713,12561,enc construtora portoconstrutora po ≈ solicitacao cadastro unidade,53.58
12713,12548,enc construtora portoconstrutora po ≈ enviando certeza enviamos estao diz,52.73
12713,12541,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,70.63
12713,12537,enc construtora portoconstrutora po ≈ solicitar acesso abrir,52.28
12713,12527,enc construtora portoconstrutora po ≈ fwd dados servidores,51.24
12713,12523,enc construtora portoconstrutora po ≈ acrescimo unidades,51.63
12713,12440,enc construtora portoconstrutora po ≈ ciracao contas point service,62.27
12713,12404,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,75.18
12713,12402,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,69.57
12713,12353,enc construtora portoconstrutora po ≈ cadastro sistema point service,51.19
12713,12329,enc construtora portoconstrutora po ≈ cadastro funcionario,51.44
12713,12204,enc construtora portoconstrutora po ≈ pedido inclusao opcoes plataforma p,51.42
12713,11904,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,70.77
12713,11902,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,68.78
12713,11893,enc construtora portoconstrutora po ≈ criar usuario porto nacional,51.88
12713,11876,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.04
12713,11857,enc construtora portoconstrutora po ≈ fw solicitacao cadastro point servi,55.77
12713,11824,enc construtora portoconstrutora po ≈ solicitacao cadastro colaboradores,56.45
12713,11754,enc construtora portoconstrutora po ≈ cadastro gestores point service,51.66
12713,11703,enc construtora portoconstrutora po ≈ solicitacao recuperacao senha,59.76
12713,11700,enc construtora portoconstrutora po ≈ cadastrologin point service,51.56
12712,12704,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,69.57
12712,12695,enc construtora portoconstrutora po ≈ problema cadastro equpamentos ativo,51.3
12712,12690,enc construtora portoconstrutora po ≈ cadastro csf v pedroso,52.1
12712,12684,enc construtora portoconstrutora po ≈ cadastro usuario,52.14
12712,12678,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,65.79
12712,12661,enc construtora portoconstrutora po ≈ atribuicoes perfil point service,61.25
12712,12658,enc construtora portoconstrutora po ≈ cadastro,50.67
12712,12653,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,70.53
12712,12652,enc construtora portoconstrutora po ≈ 03112024,55.05
12712,12650,enc construtora portoconstrutora po ≈ enc construtora portofs company3428,78.86
12712,12616,enc construtora portoconstrutora po ≈ permissao acesso colaborador unidad,50.44
12712,12615,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,73.14
12712,12613,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.87
12712,12612,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,73.42
12712,12599,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,72.32
12712,12571,enc construtora portoconstrutora po ≈ enc construtora portoconstrutora po,53.32
12712,12561,enc construtora portoconstrutora po ≈ solicitacao cadastro unidade,52.63
12712,12548,enc construtora portoconstrutora po ≈ enviando certeza enviamos estao diz,52.69
12712,12541,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,69.57
12712,12537,enc construtora portoconstrutora po ≈ solicitar acesso abrir,52.34
12712,12527,enc construtora portoconstrutora po ≈ fwd dados servidores,50.48
12712,12523,enc construtora portoconstrutora po ≈ acrescimo unidades,50.71
12712,12440,enc construtora portoconstrutora po ≈ ciracao contas point service,61.94
12712,12404,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,74.28
12712,12402,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,68.42
12712,12329,enc construtora portoconstrutora po ≈ cadastro funcionario,50.83
12712,12204,enc construtora portoconstrutora po ≈ pedido inclusao opcoes plataforma p,50.09
12712,11904,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,69.54
12712,11902,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,67.43
12712,11893,enc construtora portoconstrutora po ≈ criar usuario porto nacional,51.01
12712,11876,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,70.09
12712,11857,enc construtora portoconstrutora po ≈ fw solicitacao cadastro point servi,54.3
12712,11824,enc construtora portoconstrutora po ≈ solicitacao cadastro colaboradores,55.9
12712,11754,enc construtora portoconstrutora po ≈ cadastro gestores point service,51.32
12712,11703,enc construtora portoconstrutora po ≈ solicitacao recuperacao senha,58.62
12712,11700,enc construtora portoconstrutora po ≈ cadastrologin point service,50.52
12711,12704,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.33
12711,12695,enc construtora portoconstrutora po ≈ problema cadastro equpamentos ativo,52.8
12711,12690,enc construtora portoconstrutora po ≈ cadastro csf v pedroso,51.64
12711,12689,enc construtora portoconstrutora po ≈ ola boa tarde preciso acesso pra ge,50.47
12711,12684,enc construtora portoconstrutora po ≈ cadastro usuario,54.41
12711,12678,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,67.9
12711,12661,enc construtora portoconstrutora po ≈ atribuicoes perfil point service,62.43
12711,12658,enc construtora portoconstrutora po ≈ cadastro,51.93
12711,12653,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,72.6
12711,12652,enc construtora portoconstrutora po ≈ 03112024,56.48
12711,12650,enc construtora portoconstrutora po ≈ enc construtora portofs company3428,80.13
12711,12616,enc construtora portoconstrutora po ≈ permissao acesso colaborador unidad,51.47
12711,12615,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,74.55
12711,12613,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,73.67
12711,12612,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,75.22
12711,12599,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,73.81
12711,12571,enc construtora portoconstrutora po ≈ enc construtora portoconstrutora po,54.14
12711,12561,enc construtora portoconstrutora po ≈ solicitacao cadastro unidade,54.17
12711,12548,enc construtora portoconstrutora po ≈ enviando certeza enviamos estao diz,54.15
12711,12541,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.23
12711,12537,enc construtora portoconstrutora po ≈ solicitar acesso abrir,53.32
12711,12528,enc construtora portoconstrutora po ≈ assunto vazio,50.0
12711,12527,enc construtora portoconstrutora po ≈ fwd dados servidores,52.18
12711,12523,enc construtora portoconstrutora po ≈ acrescimo unidades,52.53
12711,12440,enc construtora portoconstrutora po ≈ ciracao contas point service,63.81
12711,12404,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,75.92
12711,12402,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,70.56
12711,12353,enc construtora portoconstrutora po ≈ cadastro sistema point service,51.72
12711,12204,enc construtora portoconstrutora po ≈ pedido inclusao opcoes plataforma p,51.8
12711,11904,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.76
12711,11902,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,69.84
12711,11893,enc construtora portoconstrutora po ≈ criar usuario porto nacional,51.82
12711,11876,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.82
12711,11857,enc construtora portoconstrutora po ≈ fw solicitacao cadastro point servi,56.14
12711,11824,enc construtora portoconstrutora po ≈ solicitacao cadastro colaboradores,57.21
12711,11754,enc construtora portoconstrutora po ≈ cadastro gestores point service,53.28
12711,11703,enc construtora portoconstrutora po ≈ solicitacao recuperacao senha,60.33
12711,11700,enc construtora portoconstrutora po ≈ cadastrologin point service,52.89
12710,12704,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.33
12710,12695,enc construtora portoconstrutora po ≈ problema cadastro equpamentos ativo,52.49
12710,12690,enc construtora portoconstrutora po ≈ cadastro csf v pedroso,51.44
12710,12684,enc construtora portoconstrutora po ≈ cadastro usuario,53.64
12710,12678,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,67.39
12710,12661,enc construtora portoconstrutora po ≈ atribuicoes perfil point service,62.22
12710,12658,enc construtora portoconstrutora po ≈ cadastro,51.06
12710,12653,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,72.14
12710,12652,enc construtora portoconstrutora po ≈ 03112024,55.92
12710,12650,enc construtora portoconstrutora po ≈ enc construtora portofs company3428,80.09
12710,12616,enc construtora portoconstrutora po ≈ permissao acesso colaborador unidad,51.33
12710,12615,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,74.66
12710,12613,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,73.35
12710,12612,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,74.96
12710,12610,enc construtora portoconstrutora po ≈ acesso sistema,50.01
12710,12599,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,73.54
12710,12571,enc construtora portoconstrutora po ≈ enc construtora portoconstrutora po,54.35
12710,12561,enc construtora portoconstrutora po ≈ solicitacao cadastro unidade,54.18
12710,12548,enc construtora portoconstrutora po ≈ enviando certeza enviamos estao diz,53.85
12710,12541,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.22
12710,12537,enc construtora portoconstrutora po ≈ solicitar acesso abrir,52.92
12710,12527,enc construtora portoconstrutora po ≈ fwd dados servidores,51.31
12710,12523,enc construtora portoconstrutora po ≈ acrescimo unidades,51.84
12710,12440,enc construtora portoconstrutora po ≈ ciracao contas point service,62.99
12710,12404,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,75.98
12710,12402,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,70.16
12710,12353,enc construtora portoconstrutora po ≈ cadastro sistema point service,51.38
12710,12329,enc construtora portoconstrutora po ≈ cadastro funcionario,51.34
12710,12204,enc construtora portoconstrutora po ≈ pedido inclusao opcoes plataforma p,51.17
12710,11904,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.4
12710,11902,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,69.37
12710,11893,enc construtora portoconstrutora po ≈ criar usuario porto nacional,51.06
12710,11876,enc construtora portoconstrutora po ≈ construtora portoconstrutora porto ,71.68
12710,11857,enc construtora portoconstrutora po ≈ fw solicitacao cadastro point servi,55.21
12710,11824,enc construtora portoconstrutora po ≈ solicitacao cadastro colaboradores,56.96
12710,11754,enc construtora portoconstrutora po ≈ cadastro gestores point service,52.18
12710,11703,enc construtora portoconstrutora po ≈ solicitacao recuperacao senha,60.11
12710,11700,enc construtora portoconstrutora po ≈ cadastrologin point service,52.27
